Date,Open,High,Low,Close,Adj Close,Volume
30/1/2023,244.5099945,245.6000061,242.1999969,242.7100067,242.1036072,25867400
31/1/2023,243.4499969,247.9499969,242.9499969,247.8099976,247.1908569,26541100
1/2/2023,248,255.1799927,245.4700012,252.75,252.118515,31259900
2/2/2023,258.8200073,264.6900024,257.25,264.6000061,263.9389038,39940400
3/2/2023,259.5400085,264.2000122,257.1000061,258.3500061,257.7045288,29077300
6/2/2023,257.4400024,258.2999878,254.7799988,256.769989,256.1284485,22518000
7/2/2023,260.5299988,268.769989,260.0799866,267.5599976,266.89151,50841400
8/2/2023,273.2000122,276.7600098,266.2099915,266.730011,266.0635986,54686000
9/2/2023,273.7999878,273.980011,262.7999878,263.6199951,262.9613647,42375100
10/2/2023,261.5299988,264.0899963,260.6600037,263.1000061,262.4426575,25818500
13/2/2023,267.6400146,274.6000061,267.1499939,271.3200073,270.6421204,44630900
14/2/2023,272.6700134,274.9700012,269.2799988,272.1700134,271.4900208,37047900
15/2/2023,268.3200073,270.730011,266.1799927,269.3200073,269.3200073,28922400
16/2/2023,264.019989,266.7399902,261.8999939,262.1499939,262.1499939,29603600
17/2/2023,259.3900146,260.0899963,256,258.0599976,258.0599976,30000100
21/2/2023,254.4799957,255.4900055,251.5899963,252.6699982,252.6699982,28397400
22/2/2023,254.0899963,254.3399963,250.3399963,251.5099945,251.5099945,22491100
23/2/2023,255.5599976,256.8399963,250.4799957,254.7700043,254.7700043,29219100
24/2/2023,249.9600067,251,248.1000061,249.2200012,249.2200012,24990900
27/2/2023,252.4600067,252.8200073,249.3899994,250.1600037,250.1600037,21190000
28/2/2023,249.0700073,251.4900055,248.7299957,249.4199982,249.4199982,22491000
1/3/2023,250.7599945,250.9299927,245.7899933,246.2700043,246.2700043,27565300
2/3/2023,246.5500031,251.3999939,245.6100006,251.1100006,251.1100006,24808200
3/3/2023,252.1900024,255.6199951,251.3899994,255.2899933,255.2899933,30760100
6/3/2023,256.4299927,260.1199951,255.9799957,256.8699951,256.8699951,24109800
7/3/2023,256.2999878,257.6900024,253.3899994,254.1499939,254.1499939,21473200
8/3/2023,254.0399933,254.5399933,250.8099976,253.6999969,253.6999969,17340200
9/3/2023,255.8200073,259.5599976,251.5800018,252.3200073,252.3200073,26653400
10/3/2023,251.0800018,252.7899933,247.6000061,248.5899963,248.5899963,28333900
13/3/2023,247.3999939,257.9100037,245.7299957,253.9199982,253.9199982,33339700
14/3/2023,256.75,261.0700073,255.8600006,260.7900085,260.7900085,33620300
15/3/2023,259.980011,266.480011,259.2099915,265.4400024,265.4400024,46028000
16/3/2023,265.2099915,276.5599976,263.2799988,276.2000122,276.2000122,54768800
17/3/2023,278.2600098,283.3299866,276.3200073,279.4299927,279.4299927,69527400
20/3/2023,276.980011,277.480011,269.8500061,272.230011,272.230011,43466600
21/3/2023,274.8800049,275,269.519989,273.7799988,273.7799988,34558700
22/3/2023,273.3999939,281.0400085,272.1799927,272.2900085,272.2900085,34873300
23/3/2023,277.9400024,281.0599976,275.2000122,277.6600037,277.6600037,36610900
24/3/2023,277.2399902,280.6300049,275.2799988,280.5700073,280.5700073,28172000
27/3/2023,280.5,281.4599915,275.519989,276.3800049,276.3800049,26840200
28/3/2023,275.7900085,276.1400146,272.0499878,275.230011,275.230011,21878600
29/3/2023,278.9599915,281.1400146,278.4100037,280.5100098,280.5100098,25087000
30/3/2023,284.230011,284.4599915,281.480011,284.0499878,284.0499878,25053400
31/3/2023,283.730011,289.269989,283,288.2999878,288.2999878,32740300
3/4/2023,286.519989,288.269989,283.9500122,287.230011,287.230011,24883300
4/4/2023,287.230011,290.4500122,285.6700134,287.1799927,287.1799927,25824300
5/4/2023,285.8500061,287.1499939,282.9200134,284.3399963,284.3399963,22064800
6/4/2023,283.2099915,292.0799866,282.0299988,291.6000061,291.6000061,29770300
10/4/2023,289.2099915,289.6000061,284.7099915,289.3900146,289.3900146,23103000
11/4/2023,285.75,285.980011,281.6400146,282.8299866,282.8299866,27276600
12/4/2023,284.7900085,287.0100098,281.9599915,283.4899902,283.4899902,27403400
13/4/2023,283.5899963,289.8999939,283.1700134,289.8399963,289.8399963,24222700
14/4/2023,287,288.480011,283.6900024,286.1400146,286.1400146,20973900
17/4/2023,289.9299927,291.6000061,286.1600037,288.7999878,288.7999878,23836200
18/4/2023,291.5700073,291.7600098,287.0100098,288.3699951,288.3699951,20161800
19/4/2023,285.9899902,289.0499878,284.5400085,288.4500122,288.4500122,17150300
20/4/2023,285.25,289.0299988,285.0799866,286.1099854,286.1099854,23244400
21/4/2023,285.0100098,286.269989,283.0599976,285.7600098,285.7600098,21665400
 ,,,,,,
